0	-0.333302	0.0838653	-1.32032	0.97908	0.341104	0.795064	1.66667	
1	-0.719741	1.76683	-1.33262	0.446519	1.91185	0.966936	1	
2	-1.59714	-1.1546	-1.34235	0.977008	1.96373	0.789062	1.66667	
3	-0.017939	1.03977	-2.37164	0.538491	1.04596	0.973621	1.33333	
4	0.076051	-1.01605	-0.311403	0.978624	1.01313	0.719326	1.66667	
5	-1.34816	-0.149155	-0.262342	0.991138	1.35147	0.965645	1.83333	
6	1.0738	-0.700463	-3.47818	0.982911	1.28234	0.950479	1.33333	
7	0.563515	2.40624	-0.686474	0.592129	2.47827	0.550985	1	
8	-0.107838	-2.04831	-1.39393	0.988125	2.04483	0.860373	1.66667	
9	-2.06047	0.583103	-1.29759	0.856545	2.13895	0.890317	1.66667	
10	-2.6184	-1.28873	1.82842	0.982015	2.91183	0.944754	1.83333	
11	1.41303	0.27288	-0.349279	0.568114	1.4445	0.540107	1.16667	
12	2.58954	-0.306993	0.722375	0.658512	2.61121	0.317187	1.33333	
13	-1.74759	1.56461	1.8261	0.496569	2.34654	0.831632	1.16667	
14	-1.17525	-2.21108	1.76056	0.977592	2.49661	0.80172	1.83333	
15	1.54589	2.06026	0.343842	0.579437	2.58319	0.661879	0.833333	
16	1.77089	-1.51812	-0.360366	0.995366	2.33183	0.584681	1.5	
17	-3.32112	-0.538304	0.751161	0.903584	3.35927	0.732	1.66667	
18	2.52105	1.28062	1.35306	0.247905	2.83424	0.469718	1.16667	
19	-0.363015	3.16615	-1.7437	0.494752	3.19248	0.710515	1.5	
20	0.676519	-2.71299	1.75508	0.993573	2.79119	0.594678	1.66667	
21	1.35194	3.85266	-1.6626	0.743647	4.09016	0.755992	1.5	
22	-1.44005	-3.20893	-3.49253	0.984655	3.50992	0.93439	1.66667	
23	-4.01809	-2.03355	1.80952	0.94513	4.49681	0.606193	1.5	
24	-2.89197	-2.3448	0.782079	0.953746	3.71595	0.635219	1.66667	
25	3.22081	2.68006	0.382521	0.410119	4.19722	0.735263	0.833333	
26	3.74068	0.569597	-2.17496	0.456994	3.78895	0.346334	1.16667	
27	-2.23852	2.65806	-1.49171	0.259781	3.47701	0.547702	1	
28	2.91837	-2.03113	-3.46843	0.951466	3.55565	0.707374	1.33333	
29	-3.12331	0.5207	1.81904	0.78496	3.16321	0.602337	1.33333	
30	3.28508	-1.05354	-0.327286	0.852906	3.4521	0.929858	1.33333	
