0	-0.104009	-0.634695	-0.65964	0.206813	0.616439	0.696258	0.833333	
1	-1.11028	0.897138	-0.42735	0.719738	1.39577	0.828136	1.16667	
2	-0.787352	-1.53052	0.445341	0.630142	1.67737	0.918714	1.16667	
3	0.0533543	0.876723	-1.29373	0.355421	0.903591	0.554091	0.833333	
4	0.894442	-1.38631	0.164993	0.835303	1.6656	0.753332	1.66667	
5	-1.45497	-0.142365	0.658666	0.477081	1.40222	0.587454	1	
6	1.28437	0.288965	0.153374	0.385555	1.37756	0.489868	1.16667	
7	-0.410852	2.37295	-0.620215	0.409489	2.41878	0.600435	1.33333	
8	-0.36346	-2.84325	-0.938238	0.814468	2.83975	0.795052	1.33333	
9	-2.5499	0.320234	-0.367247	0.577604	2.51492	0.435752	1.5	
10	-2.50948	-1.12433	0.28641	0.547266	2.68866	0.544139	1.16667	
11	2.25141	1.56545	0.456077	0.487643	2.80132	0.665557	1.33333	
12	1.71031	-0.6883	1.24615	0.847091	1.89049	0.899897	1.5	
13	-1.62188	1.79605	0.609848	0.675728	2.39652	0.47763	1.5	
14	-1.46317	-3.15364	0.10193	0.64653	3.43425	0.522049	1.16667	
15	0.895623	1.84653	-0.0968324	0.346498	2.09604	0.335288	1	
16	1.20487	-2.36923	-0.869516	0.840576	2.66723	0.826016	1.66667	
17	-3.94305	-0.214192	-1.76961	0.566981	3.88981	0.935437	1.16667	
18	2.66767	0.501446	-0.679827	0.753987	2.77519	0.581274	1.16667	
19	-0.950962	3.28563	0.400164	0.725168	3.42406	0.874366	1.16667	
20	0.600277	-3.26035	0.161815	0.940415	3.30659	0.81421	1.33333	
21	0.496072	3.57379	1.35597	0.34462	3.63624	0.563903	1.16667	
22	-0.414102	-4.57366	0.2788	0.886782	4.56759	0.973786	1.16667	
23	-3.57455	-1.17824	-0.749376	0.725665	3.7023	0.391312	1.16667	
24	-2.20275	-2.15883	-0.850492	0.505234	3.02891	0.440732	1.33333	
25	3.05443	2.32036	-0.606371	0.682885	3.89422	0.823013	1.33333	
26	4.27347	1.04024	-0.649974	0.886325	4.45944	0.82183	1.5	
27	-2.78822	2.12301	-2.41936	0.744824	3.47072	0.454355	1.5	
28	2.97425	-1.97712	-0.831933	0.900409	3.6091	0.628412	1.33333	
29	-3.19524	1.11764	0.651159	0.703113	3.33703	0.852405	1.33333	
30	2.67378	-1.00326	-1.8932	0.883321	2.90345	0.942012	1.5	
31	-1.97428	3.32531	1.44253	0.497006	3.85521	0.523707	1	
32	-1.55888	-4.18628	-0.969621	0.785024	4.42838	0.788192	1.5	
33	1.7078	3.02997	0.687918	0.301123	3.52428	0.201198	1	
34	2.2815	-2.74634	0.216121	0.821091	3.5926	0.933008	1.66667	
35	-5.33297	0.455443	0.616295	0.67819	5.29625	0.47311	0.833333	
36	3.66007	0.15546	-1.70086	0.839243	3.72231	0.855371	1.5	
37	-0.0691332	4.52018	0.399255	0.727816	4.54016	0.543013	1.33333	
